Order ID,Order Date,Ship Date,Delivery Date,Product type,SKU,Category,Price,Discount (%),Price_After_Discount,Number of products sold,Units Returned,Return Reason,Revenue generated,Profit,Customer Satisfaction Score,Customer demographics,Sales Channel,Payment Method,Region,Stock levels,Reorder Point,Stockout Risk,Lead time,Shipping times,Shipping costs,On-Time Delivery,Supplier name,Supplier Reliability Score,Manufacturing costs,Quality Score,Defect rates,Production volumes,Carrier Name,Transportation Mode
ORD1338,23/07/2022,28/07/2022,31/07/2022,Headphones,SKU0338,Premium,367.5,12.55,321.38,43,3,Changed Mind,13819.34,5377.86,3.7,Unknown,Retail Store,Invoice,West,48,43,No,18,3,83.14,Yes,Supplier 1,0.811,194.38,84.82,1.5183,310,FedEx,Sea
ORD1339,31/01/2022,01/02/2022,07/02/2022,Tablets,SKU0339,Budget,195.48,7.55,180.72,90,6,Wrong Item,16264.8,10426.63,3.4,Unknown,Wholesale,Bank Transfer,North,20,84,Yes,20,6,80.87,Yes,Supplier 3,0.859,63.97,99.29,0.0714,703,FedEx,Sea
ORD1340,20/02/2024,23/02/2024,26/02/2024,Smartphones,SKU0340,Mid-Range,413.02,7.16,383.45,370,53,Wrong Item,141876.5,69201.14,1.9,Unknown,Retail Store,Cash,West,35,271,Yes,17,3,18.46,Yes,Supplier 2,0.504,196.37,47.29,5.2711,980,FedEx,Road
ORD1341,04/01/2024,05/01/2024,14/01/2024,Smartphones,SKU0341,Mid-Range,573.9,13.95,493.84,223,1,Not as Described,110126.32,56743.49,5,Non-binary,B2B,Invoice,South,28,171,Yes,13,9,175.03,Yes,Supplier 3,0.795,238.6,50.22,4.9782,264,Aramex,Sea
ORD1342,11/07/2022,13/07/2022,19/07/2022,Laptops,SKU0342,Premium,1727.35,14.1,1483.79,330,46,Defective,489650.7,211638.59,1.9,Female,Wholesale,Invoice,Central,233,264,Yes,8,6,313.81,Yes,Supplier 4,0.371,841.51,12.5,8.7497,1023,UPS,Air
ORD1343,18/07/2023,19/07/2023,01/08/2023,Laptops,SKU0343,Premium,1673.62,13.82,1442.33,415,15,Defective,598566.95,278763.71,3.9,Female,Wholesale,Digital Wallet,Central,54,332,Yes,20,13,647.49,Yes,Supplier 4,0.733,769.05,51.33,4.8671,928,DHL,Air
ORD1344,12/09/2024,15/09/2024,20/09/2024,Smartphones,SKU0344,Mid-Range,569.05,11.09,505.94,211,17,Defective,106753.34,41049.27,3,Male,Direct Sales,Invoice,Central,198,169,No,18,5,5,Yes,Supplier 3,0.481,311.37,10.5,8.9496,793,DHL,Road
ORD1345,05/04/2024,08/04/2024,12/04/2024,Tablets,SKU0345,Mid-Range,541.09,8.54,494.88,423,27,Defective,209334.24,100949.32,3.7,Non-binary,B2B,Bank Transfer,East,244,451,Yes,19,4,80,Yes,Supplier 3,0.558,256.04,21.65,7.8348,1115,FedEx,Sea
ORD1346,23/09/2024,24/09/2024,05/10/2024,Smartwatches,SKU0346,Mid-Range,183.49,12.42,160.7,50,5,Defective,8035,2464.31,3.1,Male,B2B,Bank Transfer,North,147,33,No,9,11,638.19,No,Supplier 1,0.459,98.65,10.56,8.9436,703,DHL,Air
ORD1347,16/08/2024,20/08/2024,23/08/2024,Headphones,SKU0347,Mid-Range,124.26,0.67,123.43,301,23,Not as Described,37152.43,18008.26,3.1,Female,Online,Credit Card,North,95,241,Yes,15,3,148.06,Yes,Supplier 2,0.473,63.11,7.25,9.2747,854,FedEx,Sea
ORD1348,21/06/2022,24/06/2022,30/06/2022,Smartwatches,SKU0348,Mid-Range,198.5,2.95,192.64,97,14,Changed Mind,18686.08,12292.35,1.7,Unknown,Retail Store,Credit Card,West,58,23,No,4,6,137.23,No,Supplier 4,0.556,64.5,62.71,3.7294,647,UPS,Sea
ORD1349,19/08/2024,24/08/2024,29/08/2024,Tablets,SKU0349,Mid-Range,335.09,4.43,320.25,88,3,Not as Described,28182,13382.85,4.6,Non-binary,Retail Store,Digital Wallet,East,50,120,Yes,23,5,34.51,Yes,Supplier 4,0.785,167.78,60.87,3.9131,407,FedEx,Road
ORD1350,04/05/2024,07/05/2024,19/05/2024,Smartphones,SKU0350,Mid-Range,238.79,3.09,231.41,330,38,Wrong Item,76365.3,52210.47,2.1,Male,Wholesale,Digital Wallet,South,41,88,Yes,4,12,167.13,No,Supplier 5,0.733,72.69,91.32,0.8679,719,Aramex,Sea
ORD1351,23/02/2023,28/02/2023,05/03/2023,Tablets,SKU0351,Budget,131.62,14.04,113.14,197,14,Defective,22288.58,8216.62,3,Unknown,B2B,Cash,North,264,99,No,3,5,17.98,No,Supplier 4,0.461,71.34,2.08,9.7916,485,DHL,Road
ORD1352,23/03/2024,26/03/2024,01/04/2024,Headphones,SKU0352,Budget,21.52,13.94,18.52,96,1,Wrong Item,1777.92,952.99,5,Unknown,Wholesale,Digital Wallet,East,181,86,No,19,6,118.37,Yes,Supplier 2,0.878,7.36,72.37,2.7631,673,FedEx,Sea
ORD1353,28/01/2022,02/02/2022,11/02/2022,Laptops,SKU0353,Premium,1474.74,9.04,1341.42,267,25,Not as Described,358159.14,215648.87,2.8,Male,Online,Bank Transfer,East,51,294,Yes,16,9,250,Yes,Supplier 4,0.755,532.81,86.48,1.3523,334,UPS,Air
ORD1354,19/08/2022,21/08/2022,26/08/2022,Headphones,SKU0354,Mid-Range,130.85,4.29,125.24,481,5,Defective,60240.44,32029.03,5,Non-binary,Wholesale,Credit Card,North,243,240,No,4,5,44.05,No,Supplier 3,0.823,58.56,61.21,3.8786,761,FedEx,Road
ORD1355,03/04/2024,04/04/2024,10/04/2024,Headphones,SKU0355,Budget,72.47,10.41,64.93,408,46,Changed Mind,26491.44,10277.92,2.7,Female,Direct Sales,Digital Wallet,East,78,286,Yes,16,6,24.08,Yes,Supplier 3,0.733,39.68,89.48,1.0519,511,FedEx,Road
ORD1356,21/12/2023,24/12/2023,28/12/2023,Headphones,SKU0356,Budget,31.81,4.73,30.31,27,3,Wrong Item,818.37,96.29,2.1,Male,B2B,Invoice,South,104,15,No,16,4,253.63,Yes,Supplier 1,0.541,17.35,42.67,5.7331,1157,DHL,Air
ORD1357,14/06/2024,19/06/2024,27/06/2024,Laptops,SKU0357,Premium,1619.16,2.79,1573.99,345,51,Damaged in Shipping,543026.55,273509.08,1.8,Unknown,Online,Credit Card,West,198,414,Yes,22,8,34.52,Yes,Supplier 2,0.554,781.11,62.46,3.7537,571,UPS,Road
ORD1358,08/07/2022,09/07/2022,19/07/2022,Headphones,SKU0358,Mid-Range,181.86,2.54,177.24,47,7,Damaged in Shipping,8330.28,4141.67,1.9,Male,Online,Credit Card,East,68,35,No,6,10,156.95,No,Supplier 4,0.643,85.78,80.16,1.9845,1004,Blue Dart,Sea
ORD1359,02/10/2022,04/10/2022,09/10/2022,Smartphones,SKU0359,Mid-Range,367.07,1.98,359.8,15,1,Changed Mind,5397,2864.03,3.4,Unknown,Online,Credit Card,Central,222,8,No,4,5,309.07,No,Supplier 1,0.754,148.26,67.94,3.2058,806,DHL,Air
ORD1360,30/07/2023,02/08/2023,08/08/2023,Laptops,SKU0360,Mid-Range,1142.65,13.01,993.99,417,50,Changed Mind,414493.83,249673.55,2,Male,B2B,Invoice,East,143,236,Yes,11,6,251.23,Yes,Supplier 1,0.445,394.65,21.37,7.863,588,FedEx,Air
ORD1361,20/10/2024,21/10/2024,24/10/2024,Laptops,SKU0361,Mid-Range,888.44,10.04,799.24,121,3,Changed Mind,96708.04,45845.55,4.5,Unknown,Retail Store,Cash,West,253,117,No,10,3,80,Yes,Supplier 2,0.647,419.69,23.16,7.6845,393,UPS,Sea
ORD1362,17/02/2022,19/02/2022,04/03/2022,Smartphones,SKU0362,Mid-Range,353.66,8.37,324.06,214,2,Defective,69348.84,35763.26,5,Male,Wholesale,Credit Card,Central,103,157,Yes,3,13,539.7,No,Supplier 2,0.967,154.42,95.27,0.4733,333,DHL,Air
ORD1363,21/10/2024,24/10/2024,28/10/2024,Smartwatches,SKU0363,Budget,84.57,2,82.88,447,7,Defective,37047.36,21750.88,4.7,Female,Online,Cash,North,274,387,Yes,18,4,98.48,Yes,Supplier 1,0.585,34,4.56,9.5442,758,FedEx,Sea
ORD1364,19/03/2024,21/03/2024,25/03/2024,Smartwatches,SKU0364,Premium,697.06,6.73,650.15,464,26,Wrong Item,301669.6,144180.93,3.9,Male,B2B,Credit Card,East,121,371,Yes,5,4,99.87,Yes,Supplier 2,0.522,339.2,8.68,9.1315,985,Blue Dart,Sea
ORD1365,16/08/2022,18/08/2022,28/08/2022,Headphones,SKU0365,Premium,411.71,0.45,409.86,126,15,Changed Mind,51642.36,29554.02,2.1,Male,Wholesale,Digital Wallet,East,121,97,No,8,10,29.52,No,Supplier 2,0.569,175.07,52.69,4.7311,260,FedEx,Road
ORD1366,11/07/2024,16/07/2024,24/07/2024,Headphones,SKU0366,Mid-Range,112.25,11.74,99.07,117,2,Defective,11591.19,4805.36,4.8,Unknown,Retail Store,Digital Wallet,Central,179,109,No,12,8,638.65,Yes,Supplier 4,0.61,52.54,9.13,9.0868,682,USPS,Air
ORD1367,27/05/2024,30/05/2024,04/06/2024,Laptops,SKU0367,Budget,551.74,11.31,489.34,213,18,Not as Described,104229.42,46002.14,3,Female,B2B,Digital Wallet,West,240,170,No,20,5,63.37,Yes,Supplier 3,0.617,273.07,47.27,5.2726,476,OnTrac,Road
ORD1368,18/03/2023,23/03/2023,04/04/2023,Laptops,SKU0368,Mid-Range,970.81,1.9,952.36,193,29,Defective,183805.48,112947.58,1.5,Unknown,Wholesale,Digital Wallet,South,297,96,No,5,12,370.44,No,Supplier 1,0.372,365.22,17.78,8.2224,1055,DHL,Air
ORD1369,16/04/2022,18/04/2022,27/04/2022,Tablets,SKU0369,Budget,193.08,6.08,181.34,170,1,Defective,30827.8,15384.23,4.7,Male,B2B,Bank Transfer,North,205,130,No,13,9,490.37,Yes,Supplier 2,0.628,87.96,8.93,9.1068,615,FedEx,Air
ORD1370,17/08/2022,21/08/2022,25/08/2022,Smartphones,SKU0370,Budget,92.49,1.28,91.31,316,43,Damaged in Shipping,28853.96,14301.96,1.7,Female,B2B,Invoice,West,119,179,Yes,15,4,167.68,Yes,Supplier 1,0.725,45.52,98.96,0.104,1019,FedEx,Sea
ORD1371,25/07/2023,28/07/2023,01/08/2023,Headphones,SKU0371,Premium,468.01,2.38,456.87,483,14,Defective,220668.21,146797.45,4.5,Unknown,Wholesale,Invoice,Central,207,547,Yes,17,4,116.66,Yes,Supplier 4,0.589,152.7,11.41,8.8591,725,UPS,Sea
ORD1372,09/06/2022,13/06/2022,24/06/2022,Smartphones,SKU0372,Premium,822.61,8.17,755.4,355,40,Not as Described,268167,171275.94,2.4,Female,B2B,Digital Wallet,North,271,284,Yes,19,11,284.91,Yes,Supplier 3,0.76,272.13,95.89,0.4111,658,FedEx,Air
ORD1373,25/02/2024,29/02/2024,11/03/2024,Smartphones,SKU0373,Premium,1155.04,13.72,996.57,429,17,Wrong Item,427528.53,211519.16,3.9,Unknown,B2B,Credit Card,West,77,343,Yes,8,11,50.77,No,Supplier 1,0.864,503.4,85.65,1.4346,532,OnTrac,Road
ORD1374,08/12/2022,12/12/2022,23/12/2022,Headphones,SKU0374,Budget,31.82,8.63,29.07,311,14,Not as Described,9040.77,4486.32,4,Male,Online,Digital Wallet,South,34,93,Yes,6,11,85.38,No,Supplier 2,0.656,14.37,36.37,6.3631,712,DHL,Sea
ORD1375,11/11/2022,16/11/2022,22/11/2022,Tablets,SKU0375,Mid-Range,413.73,7.26,383.69,391,22,Wrong Item,150022.79,66335.26,3.4,Female,Wholesale,Invoice,South,282,169,No,12,6,80,Yes,Supplier 3,0.655,213.83,41.92,5.8078,707,DHL,Sea
ORD1376,24/01/2023,27/01/2023,06/02/2023,Smartphones,SKU0376,Mid-Range,203.44,1.87,199.64,285,13,Wrong Item,56897.4,29329.71,4.1,Male,B2B,Cash,West,216,228,Yes,9,10,79.44,No,Supplier 5,0.781,96.45,67.74,3.2263,557,OnTrac,Road
ORD1377,14/06/2023,19/06/2023,24/06/2023,Smartphones,SKU0377,Mid-Range,451.42,5.15,428.17,185,2,Defective,79211.45,41130.35,4.7,Non-binary,B2B,Invoice,East,55,49,No,7,5,252.3,Yes,Supplier 5,0.599,204.48,5.15,9.4853,252,UPS,Air
ORD1378,07/10/2023,11/10/2023,23/10/2023,Smartphones,SKU0378,Mid-Range,559.12,13.03,486.27,236,17,Damaged in Shipping,114759.72,57667.96,3.4,Non-binary,Retail Store,Credit Card,East,187,260,Yes,21,12,650,Yes,Supplier 2,0.676,239.16,54.31,4.5691,445,Blue Dart,Air
ORD1379,11/05/2024,13/05/2024,17/05/2024,Smartphones,SKU0379,Mid-Range,241.72,7.42,223.78,12,0,,2685.36,1608.43,4.8,Unknown,B2B,Invoice,Central,81,11,No,19,4,89.93,Yes,Supplier 2,0.85,82.25,68.85,3.115,729,UPS,Sea
ORD1380,13/11/2024,15/11/2024,20/11/2024,Smartphones,SKU0380,Premium,1157.28,4.99,1099.53,447,39,Defective,491489.91,235417.07,3,Male,Direct Sales,Digital Wallet,West,28,462,Yes,12,5,317.32,Yes,Supplier 4,0.786,572.16,89.74,1.0256,548,FedEx,Air
ORD1381,24/01/2022,27/01/2022,03/02/2022,Smartwatches,SKU0381,Mid-Range,226.88,11.12,201.65,479,68,Not as Described,96590.35,49443.82,1.7,Male,Direct Sales,Digital Wallet,South,144,128,No,5,7,650,No,Supplier 5,0.503,97.07,46.6,5.3404,773,Aramex,Air
ORD1382,27/08/2022,01/09/2022,10/09/2022,Laptops,SKU0382,Premium,1633.55,2.15,1598.43,271,5,Wrong Item,433174.53,227554.95,4.6,Male,B2B,Digital Wallet,West,68,253,Yes,12,9,518.65,Yes,Supplier 5,0.697,756.83,33.08,6.692,1125,OnTrac,Air
ORD1383,11/10/2022,12/10/2022,18/10/2022,Tablets,SKU0383,Mid-Range,491.72,8.93,447.81,199,26,Defective,89114.19,48904.52,1.7,Male,Wholesale,Digital Wallet,Central,208,66,No,3,6,405.69,No,Supplier 1,0.653,200.02,78.02,2.198,688,USPS,Air
ORD1384,01/09/2022,04/09/2022,14/09/2022,Tablets,SKU0384,Budget,203.29,6.36,190.36,373,11,Defective,71004.28,36318.22,4.4,Non-binary,Wholesale,Cash,South,104,336,Yes,18,10,142.53,Yes,Supplier 5,0.708,92.61,41.51,5.8492,501,FedEx,Sea
ORD1385,23/03/2023,28/03/2023,10/04/2023,Smartwatches,SKU0385,Mid-Range,161.07,11.88,141.93,214,15,Defective,30373.02,14421.62,3.4,Non-binary,Direct Sales,Credit Card,South,101,235,Yes,18,13,297.3,Yes,Supplier 4,0.603,73.15,36.17,6.383,824,FedEx,Air
ORD1386,01/01/2022,04/01/2022,05/01/2022,Smartphones,SKU0386,Premium,1032.82,4.79,983.35,51,2,Not as Described,50150.85,30694.93,4.5,Male,Online,Invoice,East,185,41,No,13,1,80,Yes,Supplier 2,0.861,379.92,80.74,1.9256,623,UPS,Sea
ORD1387,25/02/2024,28/02/2024,10/03/2024,Laptops,SKU0387,Budget,444.52,1.65,437.19,493,14,Defective,215534.67,148120.73,4.2,Unknown,B2B,Credit Card,West,97,575,Yes,16,11,80,Yes,Supplier 4,0.782,136.58,60.29,3.971,620,FedEx,Sea
ORD1388,12/11/2024,16/11/2024,23/11/2024,Tablets,SKU0388,Premium,633.11,2.32,618.42,155,16,Wrong Item,95855.1,61484.47,2.4,Unknown,B2B,Cash,Central,66,72,Yes,7,7,424.08,Yes,Supplier 5,0.399,219.01,1.16,9.8844,629,USPS,Air
ORD1389,30/04/2023,05/05/2023,14/05/2023,Tablets,SKU0389,Premium,788.7,7.01,733.41,443,33,Damaged in Shipping,324900.63,184597.66,3.2,Female,Wholesale,Cash,East,89,236,Yes,6,9,279.53,No,Supplier 2,0.496,316.08,11.39,8.8614,559,Blue Dart,Air
ORD1390,18/07/2022,19/07/2022,24/07/2022,Smartphones,SKU0390,Mid-Range,515.68,7.76,475.66,157,12,Damaged in Shipping,74678.62,49842.17,3.2,Female,Online,Bank Transfer,South,41,37,No,7,5,90.11,Yes,Supplier 1,0.804,157.62,90.39,0.9611,480,FedEx,Sea
ORD1391,01/08/2023,02/08/2023,09/08/2023,Laptops,SKU0391,Budget,398.49,10.49,356.69,277,21,Changed Mind,98803.13,65517.48,3.4,Male,Direct Sales,Cash,North,37,240,Yes,16,7,45.65,Yes,Supplier 2,0.453,120,1.41,9.8587,811,UPS,Road
ORD1392,30/04/2023,03/05/2023,04/05/2023,Tablets,SKU0392,Mid-Range,353.99,12.21,310.77,110,11,Damaged in Shipping,34184.7,13615.54,2.9,Male,B2B,Invoice,Central,221,81,No,13,1,29.96,Yes,Supplier 1,0.45,186.72,13.77,8.6233,783,UPS,Road
ORD1393,05/04/2023,07/04/2023,14/04/2023,Headphones,SKU0393,Premium,346.36,9.27,314.25,206,5,Wrong Item,64735.5,25548.46,4.2,Unknown,Retail Store,Cash,Central,118,96,No,3,7,80,No,Supplier 2,0.886,189.84,83.31,1.6689,1151,USPS,Road
ORD1394,05/02/2024,07/02/2024,14/02/2024,Laptops,SKU0394,Premium,1347.04,12.47,1179.06,123,2,Defective,145024.38,76635.08,4.6,Non-binary,Wholesale,Digital Wallet,West,78,49,No,7,7,6.22,Yes,Supplier 3,0.619,555.96,11.35,8.8652,864,FedEx,Road
ORD1395,29/08/2024,03/09/2024,16/09/2024,Tablets,SKU0395,Mid-Range,309.45,2.45,301.87,412,53,Changed Mind,124370.44,66632.26,2,Unknown,Direct Sales,Bank Transfer,East,282,453,Yes,18,13,239.46,Yes,Supplier 1,0.528,139.56,46.2,5.3803,729,Blue Dart,Sea
ORD1396,02/09/2023,04/09/2023,05/09/2023,Smartphones,SKU0396,Premium,841.99,13.87,725.21,350,38,Changed Mind,253823.5,149707.45,2.4,Unknown,B2B,Bank Transfer,West,222,117,No,10,1,5.05,Yes,Supplier 5,0.68,297.46,73.91,2.6087,1031,OnTrac,Road
ORD1397,01/07/2024,06/07/2024,14/07/2024,Smartphones,SKU0397,Budget,155.7,1.6,153.21,106,14,Wrong Item,16240.26,7550.22,2.2,Female,B2B,Digital Wallet,East,183,152,No,24,8,529.1,Yes,Supplier 2,0.444,76.99,24.76,7.5242,1072,FedEx,Air
ORD1398,05/12/2024,10/12/2024,14/12/2024,Headphones,SKU0398,Premium,281.24,1.63,276.66,208,19,Changed Mind,57545.28,38044.55,3,Female,Wholesale,Invoice,North,141,187,Yes,20,4,129.69,Yes,Supplier 4,0.717,93.13,74.34,2.5655,367,UPS,Sea
ORD1399,28/09/2023,01/10/2023,04/10/2023,Smartwatches,SKU0399,Mid-Range,213.77,14.69,182.37,200,27,Defective,36474,19330.99,1.7,Unknown,Direct Sales,Credit Card,East,197,80,No,11,3,5.01,Yes,Supplier 3,0.434,85.69,26.29,7.3706,1051,FedEx,Road
ORD1400,22/02/2023,26/02/2023,05/03/2023,Laptops,SKU0400,Mid-Range,719.42,2.88,698.7,433,62,Not as Described,302537.1,153086.93,1.6,Male,Online,Cash,North,253,231,No,3,7,173.42,No,Supplier 3,0.324,344.75,3,9.7,899,FedEx,Sea
ORD1401,02/02/2022,03/02/2022,13/02/2022,Headphones,SKU0401,Mid-Range,173.38,7.98,159.54,224,24,Defective,35736.96,16365.89,2.5,Male,B2B,Cash,West,287,261,No,23,10,335.55,Yes,Supplier 2,0.652,84.98,67.13,3.2869,717,OnTrac,Air
ORD1402,07/04/2023,12/04/2023,25/04/2023,Smartwatches,SKU0402,Mid-Range,268.37,7.24,248.94,334,6,Defective,83145.96,55179.43,4.4,Unknown,Wholesale,Invoice,North,40,211,Yes,9,13,80.87,No,Supplier 2,0.601,83.49,8.75,9.1247,393,UPS,Sea
ORD1403,22/08/2022,23/08/2022,30/08/2022,Tablets,SKU0403,Mid-Range,445.03,11.65,393.18,227,6,Wrong Item,89251.86,43390.75,4.1,Female,Online,Cash,North,230,197,No,17,7,250,Yes,Supplier 4,0.748,200.93,49.5,5.0497,480,DHL,Air
ORD1404,13/10/2022,14/10/2022,15/10/2022,Smartphones,SKU0404,Premium,1062.49,10.33,952.73,344,51,Wrong Item,327739.12,185884.34,1.3,Non-binary,B2B,Digital Wallet,South,43,275,Yes,8,1,37.34,Yes,Supplier 3,0.672,412.26,92.02,0.7985,801,DHL,Road
ORD1405,03/05/2024,06/05/2024,12/05/2024,Headphones,SKU0405,Premium,494.75,4.92,470.41,96,5,Not as Described,45159.36,18900.07,4,Non-binary,B2B,Invoice,North,209,70,No,3,6,564.89,No,Supplier 3,0.547,267.65,11.74,8.8261,598,DHL,Air
ORD1406,11/08/2022,14/08/2022,23/08/2022,Tablets,SKU0406,Mid-Range,294.98,8.84,268.9,319,30,Defective,85779.1,42907.59,3,Unknown,Wholesale,Invoice,Central,81,330,Yes,20,9,329.67,Yes,Supplier 5,0.718,133.36,75.81,2.4193,955,DHL,Air
ORD1407,13/01/2024,15/01/2024,26/01/2024,Laptops,SKU0407,Budget,487.24,6.67,454.74,243,33,Wrong Item,110501.82,62395.66,1.9,Male,Online,Digital Wallet,West,155,138,No,8,11,580.22,No,Supplier 1,0.59,195.58,64.44,3.5557,797,FedEx,Air
ORD1408,10/05/2022,13/05/2022,16/05/2022,Smartphones,SKU0408,Premium,1053.81,5.4,996.9,24,1,Changed Mind,23925.6,15102.85,4.1,Unknown,Retail Store,Digital Wallet,South,161,13,No,10,3,10.67,Yes,Supplier 2,0.775,367.17,58.72,4.1278,193,FedEx,Road
ORD1409,14/02/2024,15/02/2024,27/02/2024,Smartphones,SKU0409,Premium,706.52,11.07,628.31,139,11,Changed Mind,87335.09,49172.41,3.2,Female,Retail Store,Credit Card,South,200,139,No,14,12,382.48,Yes,Supplier 3,0.811,271.8,92.38,0.7618,359,DHL,Air
ORD1410,17/05/2022,19/05/2022,23/05/2022,Smartphones,SKU0410,Mid-Range,425.11,9.12,386.34,60,8,Defective,23180.4,11769.26,1.6,Female,Direct Sales,Cash,West,110,34,No,3,4,47.14,No,Supplier 2,0.391,189.4,15.06,8.4936,530,FedEx,Road
ORD1411,21/02/2024,24/02/2024,03/03/2024,Headphones,SKU0411,Budget,29.16,7.85,26.87,18,2,Defective,483.66,208.34,2.5,Non-binary,Wholesale,Invoice,North,157,14,No,14,8,86.5,Yes,Supplier 2,0.411,10.49,12.76,8.7236,184,DHL,Air
ORD1412,15/10/2023,19/10/2023,27/10/2023,Tablets,SKU0412,Mid-Range,266.67,12.67,232.88,89,5,Changed Mind,20726.32,13426.47,4,Male,Retail Store,Digital Wallet,East,206,92,No,19,8,30.33,Yes,Supplier 1,0.817,81.68,79.83,2.0165,1141,Blue Dart,Road
ORD1413,22/06/2023,26/06/2023,05/07/2023,Smartphones,SKU0413,Budget,126.71,1.57,124.72,186,24,Defective,23197.92,11551.14,2.1,Female,Online,Bank Transfer,North,231,198,No,20,9,155.7,Yes,Supplier 1,0.406,61.78,15.51,8.4491,649,DHL,Sea
ORD1414,20/04/2023,25/04/2023,28/04/2023,Headphones,SKU0414,Budget,64.4,9.32,58.4,179,19,Damaged in Shipping,10453.6,6311.58,2.6,Unknown,Online,Bank Transfer,West,201,149,No,24,3,96.62,Yes,Supplier 4,0.702,22.6,77.7,2.2302,653,UPS,Sea
ORD1415,18/07/2023,20/07/2023,25/07/2023,Laptops,SKU0415,Premium,1614.03,5.94,1518.16,369,55,Changed Mind,560201.04,364797.78,1.4,Unknown,Direct Sales,Digital Wallet,East,91,74,No,3,5,250.23,No,Supplier 5,0.592,528.87,72.06,2.7945,734,FedEx,Air
ORD1416,21/10/2023,22/10/2023,31/10/2023,Smartwatches,SKU0416,Premium,514.4,2.85,499.74,50,1,Defective,24987,12144.38,4.5,Unknown,Wholesale,Invoice,West,198,42,No,22,9,23.62,Yes,Supplier 4,0.631,256.38,20.17,7.9831,261,UPS,Road
ORD1417,12/01/2023,17/01/2023,29/01/2023,Headphones,SKU0417,Budget,42.03,3.99,40.35,388,32,Damaged in Shipping,15655.8,8605.12,3.4,Non-binary,Wholesale,Bank Transfer,Central,245,284,Yes,11,12,474.08,No,Supplier 5,0.7,16.95,66.19,3.3811,665,DHL,Air
ORD1418,24/10/2024,25/10/2024,27/10/2024,Headphones,SKU0418,Premium,425.09,2.3,415.31,471,26,Damaged in Shipping,195611.01,112561.23,3.6,Female,Wholesale,Credit Card,Central,52,644,Yes,22,2,26.61,Yes,Supplier 3,0.789,176.27,74.92,2.5079,886,DHL,Road
ORD1419,03/04/2022,08/04/2022,21/04/2022,Smartwatches,SKU0419,Premium,707.32,10.85,630.58,219,12,Defective,138097.02,56927.63,3.9,Unknown,Online,Bank Transfer,North,169,102,No,4,13,106.54,No,Supplier 1,0.739,370.15,62.4,3.7604,983,DHL,Sea
ORD1420,26/09/2022,28/09/2022,06/10/2022,Smartphones,SKU0420,Mid-Range,381.82,1.62,375.63,194,10,Wrong Item,72872.22,38108.9,3.7,Male,Wholesale,Credit Card,North,173,116,No,14,8,80,Yes,Supplier 2,0.701,178.78,52.19,4.7807,786,DHL,Sea
ORD1421,14/01/2022,19/01/2022,29/01/2022,Laptops,SKU0421,Budget,412.54,12.1,362.62,64,7,Not as Described,23207.68,11931.52,2.4,Unknown,Retail Store,Invoice,North,87,60,No,17,10,80,Yes,Supplier 1,0.586,174.94,49.83,5.0172,655,DHL,Sea
ORD1422,01/12/2024,04/12/2024,15/12/2024,Laptops,SKU0422,Mid-Range,1172.39,9.13,1065.35,373,32,Damaged in Shipping,397375.55,184414.53,2.9,Non-binary,Direct Sales,Credit Card,West,138,447,Yes,23,11,104.84,Yes,Supplier 5,0.738,570.66,77.74,2.2259,537,FedEx,Sea
ORD1423,21/09/2024,24/09/2024,05/10/2024,Laptops,SKU0423,Mid-Range,878.73,3.52,847.8,90,12,Defective,76302,46862.11,1.8,Unknown,Wholesale,Digital Wallet,South,168,72,No,10,11,173.69,No,Supplier 4,0.522,325.18,44.85,5.5153,551,Aramex,Sea
ORD1424,26/07/2024,29/07/2024,09/08/2024,Smartphones,SKU0424,Budget,104.31,0.14,104.16,377,11,Wrong Item,39268.32,20337.76,4,Male,Retail Store,Bank Transfer,Central,238,201,No,13,11,291.68,Yes,Supplier 2,0.903,49.44,89.84,1.0157,664,UPS,Air
ORD1425,24/12/2024,28/12/2024,08/01/2025,Tablets,SKU0425,Mid-Range,511.81,8.66,467.49,279,16,Defective,130429.71,77936.77,3.6,Non-binary,Wholesale,Credit Card,Central,28,149,Yes,13,11,80,Yes,Supplier 4,0.722,187.86,59.23,4.0771,791,DHL,Sea
ORD1426,25/05/2023,29/05/2023,11/06/2023,Smartwatches,SKU0426,Mid-Range,222.42,8.82,202.8,225,14,Changed Mind,45630,19918.33,3.4,Male,Direct Sales,Cash,South,138,225,Yes,18,13,48.17,Yes,Supplier 5,0.755,114.06,68.93,3.1068,984,Aramex,Road
ORD1427,20/10/2022,23/10/2022,31/10/2022,Tablets,SKU0427,Budget,233.05,8.63,212.94,433,18,Wrong Item,92203.02,50180.91,3.9,Non-binary,Online,Digital Wallet,North,33,577,Yes,23,8,16.78,Yes,Supplier 1,0.75,97.01,58.77,4.1227,490,DHL,Road
ORD1428,08/05/2023,11/05/2023,14/05/2023,Tablets,SKU0428,Premium,917.8,1.48,904.22,232,18,Changed Mind,209779.04,119306.61,3.3,Male,Retail Store,Invoice,South,93,178,Yes,19,3,115.39,Yes,Supplier 4,0.466,389.47,5.14,9.4855,776,DHL,Sea
ORD1429,18/05/2022,22/05/2022,04/06/2022,Headphones,SKU0429,Mid-Range,125.07,13.02,108.79,249,24,Defective,27088.71,14441.71,2.6,Unknown,Retail Store,Bank Transfer,East,193,149,No,8,13,637.73,No,Supplier 1,0.65,48.23,60.45,3.9553,465,UPS,Air
